File............: cv_6_10cycles - JUL,02.2025
System..........: 
Temperature.....: -0.1+-0.0C
Time............: 12:18:52-12:22:08
Slewrate........: 50mV/s
Comment.........: 
                   
                   
                   
                   
Electr.area/sqcm: 
Reference.......: -0.0800244,  0.3194589 PO/PF -2,-2004
Lines:   816
Columns: 3
Number     Time/s     Potential/V    Current/A 
603       1.444e+02     -0.610007   -2.7432e-05
604       1.446e+02     -0.621986   -2.7521e-05
605       1.448e+02     -0.634006   -2.7649e-05
606       1.451e+02     -0.646026   -2.7944e-05
607       1.453e+02     -0.658045   -2.8329e-05
608       1.456e+02     -0.670025   -2.8847e-05
609       1.458e+02     -0.676654   -1.7700e-05
610       1.460e+02     -0.665952   -3.3997e-06
611       1.463e+02     -0.653932   -2.2041e-07
612       1.465e+02     -0.641953    1.5388e-06
613       1.468e+02     -0.629933    2.7582e-06
614       1.470e+02     -0.617953    3.7842e-06
615       1.472e+02     -0.605934    4.6233e-06
616       1.475e+02     -0.593954    5.4026e-06
617       1.477e+02     -0.581934    6.1341e-06
618       1.480e+02     -0.569955    6.8100e-06
619       1.482e+02     -0.557935    7.5325e-06
620       1.484e+02     -0.545955    8.2158e-06
621       1.487e+02     -0.533936    8.9098e-06
622       1.489e+02     -0.521916    9.5951e-06
623       1.492e+02     -0.509896    1.0282e-05
624       1.494e+02     -0.497917    1.1010e-05
625       1.496e+02     -0.485897    1.1606e-05
626       1.499e+02     -0.473917    1.2279e-05
627       1.501e+02     -0.461898    1.2941e-05
628       1.504e+02     -0.449918    1.3624e-05
629       1.506e+02     -0.437898    1.4231e-05
630       1.508e+02     -0.425919    1.4934e-05
631       1.511e+02     -0.413899    1.5563e-05
632       1.513e+02     -0.401879    1.6109e-05
633       1.516e+02     -0.389900    1.6762e-05
634       1.518e+02     -0.377880    1.7353e-05
635       1.520e+02     -0.365860    1.7909e-05
636       1.523e+02     -0.353881    1.8494e-05
637       1.525e+02     -0.341861    1.9151e-05
638       1.528e+02     -0.329881    1.9763e-05
639       1.530e+02     -0.317862    2.0378e-05
640       1.532e+02     -0.305882    2.1013e-05
641       1.535e+02     -0.293862    2.1670e-05
642       1.537e+02     -0.281882    2.2211e-05
643       1.540e+02     -0.269863    2.2789e-05
644       1.542e+02     -0.257843    2.3298e-05
645       1.544e+02     -0.245864    2.3786e-05
646       1.547e+02     -0.233844    2.4155e-05
647       1.549e+02     -0.221824    2.4576e-05
648       1.552e+02     -0.209845    2.4877e-05
649       1.554e+02     -0.197825    2.5204e-05
650       1.556e+02     -0.185845    2.5402e-05
651       1.559e+02     -0.173826    2.5677e-05
652       1.561e+02     -0.161846    2.5888e-05
653       1.564e+02     -0.149826    2.6140e-05
654       1.566e+02     -0.137846    2.6492e-05
655       1.568e+02     -0.125827    2.6892e-05
656       1.571e+02     -0.113807    2.7250e-05
657       1.573e+02     -0.101827    2.7666e-05
658       1.576e+02     -0.089808    2.8141e-05
659       1.578e+02     -0.077788    2.8404e-05
660       1.580e+02     -0.065808    2.8798e-05
661       1.583e+02     -0.053789    2.8972e-05
662       1.585e+02     -0.041809    2.9088e-05
663       1.588e+02     -0.029789    2.9003e-05
664       1.590e+02     -0.017810    2.8843e-05
665       1.592e+02     -0.005790    2.8529e-05
666       1.595e+02      0.006190    2.8033e-05
667       1.597e+02      0.018209    2.7622e-05
668       1.600e+02      0.030229    2.7049e-05
669       1.602e+02      0.042248    2.6510e-05
670       1.604e+02      0.054228    2.6151e-05
671       1.607e+02      0.066248    2.5729e-05
672       1.609e+02      0.078228    2.5452e-05
673       1.612e+02      0.090247    2.5136e-05
674       1.614e+02      0.102227    2.4946e-05
675       1.616e+02      0.114247    2.4733e-05
676       1.619e+02      0.126226    2.4639e-05
677       1.621e+02      0.138246    2.4597e-05
678       1.624e+02      0.150226    2.4603e-05
679       1.626e+02      0.162245    2.4560e-05
680       1.628e+02      0.174265    2.4513e-05
681       1.631e+02      0.186285    2.4557e-05
682       1.633e+02      0.198264    2.4600e-05
683       1.636e+02      0.210284    2.4630e-05
684       1.638e+02      0.222264    2.4810e-05
685       1.640e+02      0.234283    2.4839e-05
686       1.643e+02      0.246263    2.4883e-05
687       1.645e+02      0.258283    2.4921e-05
688       1.648e+02      0.270262    2.5054e-05
689       1.650e+02      0.282282    2.5254e-05
690       1.652e+02      0.294262    2.5428e-05
691       1.655e+02      0.306281    2.5651e-05
692       1.657e+02      0.318301    2.5878e-05
693       1.660e+02      0.330321    2.6074e-05
694       1.662e+02      0.342300    2.6344e-05
695       1.664e+02      0.354320    2.6713e-05
696       1.667e+02      0.366300    2.7115e-05
697       1.669e+02      0.378319    2.7496e-05
698       1.672e+02      0.390299    2.7889e-05
699       1.674e+02      0.402319    2.8386e-05
700       1.676e+02      0.414298    2.8821e-05
701       1.679e+02      0.426318    2.9481e-05
702       1.681e+02      0.438338    3.0116e-05
703       1.684e+02      0.450317    3.0895e-05
704       1.686e+02      0.462337    3.1630e-05
705       1.688e+02      0.474357    3.2474e-05
706       1.691e+02      0.486336    3.3421e-05
707       1.693e+02      0.498356    3.4791e-05
708       1.696e+02      0.510336    3.6274e-05
709       1.698e+02      0.517004    3.0049e-05
710       1.700e+02      0.506302    1.9698e-05
711       1.703e+02      0.494283    1.5657e-05
712       1.705e+02      0.482263    1.3037e-05
713       1.708e+02      0.470283    1.1136e-05
714       1.710e+02      0.458264    9.5770e-06
715       1.712e+02      0.446244    8.3676e-06
716       1.715e+02      0.434264    7.2688e-06
717       1.717e+02      0.422245    6.1652e-06
718       1.720e+02      0.410265    5.0960e-06
719       1.722e+02      0.398246    4.1894e-06
720       1.724e+02      0.386266    3.3389e-06
721       1.727e+02      0.374246    2.5435e-06
722       1.729e+02      0.362266    1.7935e-06
723       1.732e+02      0.350247    1.1293e-06
724       1.734e+02      0.338227    4.7094e-07
725       1.736e+02      0.326208   -2.0450e-07
726       1.739e+02      0.314228   -7.7134e-07
727       1.741e+02      0.302208   -1.3912e-06
728       1.744e+02      0.290228   -2.0351e-06
729       1.746e+02      0.278209   -2.5806e-06
730       1.748e+02      0.266229   -3.1024e-06
731       1.751e+02      0.254209   -3.6260e-06
732       1.753e+02      0.242230   -4.1989e-06
733       1.756e+02      0.230210   -4.7587e-06
734       1.758e+02      0.218230   -5.3664e-06
735       1.760e+02      0.206211   -5.9740e-06
736       1.763e+02      0.194191   -6.5347e-06
737       1.765e+02      0.182171   -7.1426e-06
738       1.768e+02      0.170192   -7.8682e-06
739       1.770e+02      0.158172   -8.4735e-06
740       1.772e+02      0.146192   -9.1501e-06
741       1.775e+02      0.134173   -9.8151e-06
742       1.777e+02      0.122193   -1.0502e-05
743       1.780e+02      0.110173   -1.1229e-05
744       1.782e+02      0.098194   -1.2053e-05
745       1.784e+02      0.086174   -1.2946e-05
746       1.787e+02      0.074194   -1.3814e-05
747       1.789e+02      0.062175   -1.4812e-05
748       1.792e+02      0.050155   -1.5842e-05
749       1.794e+02      0.038135   -1.6851e-05
750       1.796e+02      0.026156   -1.7999e-05
751       1.799e+02      0.014136   -1.9168e-05
752       1.801e+02      0.002156   -2.0383e-05
753       1.804e+02     -0.009863   -2.1572e-05
754       1.806e+02     -0.021843   -2.2823e-05
755       1.808e+02     -0.033863   -2.4121e-05
756       1.811e+02     -0.045842   -2.5281e-05
757       1.813e+02     -0.057862   -2.6474e-05
758       1.816e+02     -0.069842   -2.7554e-05
759       1.818e+02     -0.081861   -2.8567e-05
760       1.820e+02     -0.093881   -2.9409e-05
761       1.823e+02     -0.105901   -3.0151e-05
762       1.825e+02     -0.117880   -3.0833e-05
763       1.828e+02     -0.129900   -3.1342e-05
764       1.830e+02     -0.141880   -3.1808e-05
765       1.832e+02     -0.153899   -3.2094e-05
766       1.835e+02     -0.165879   -3.2327e-05
767       1.837e+02     -0.177899   -3.2483e-05
768       1.840e+02     -0.189878   -3.2637e-05
769       1.842e+02     -0.201898   -3.2695e-05
770       1.844e+02     -0.213878   -3.2834e-05
771       1.847e+02     -0.225897   -3.2798e-05
772       1.849e+02     -0.237917   -3.2839e-05
773       1.852e+02     -0.249937   -3.2744e-05
774       1.854e+02     -0.261916   -3.2576e-05
775       1.856e+02     -0.273936   -3.2419e-05
776       1.859e+02     -0.285916   -3.2258e-05
777       1.861e+02     -0.297935   -3.1999e-05
778       1.864e+02     -0.309915   -3.1806e-05
779       1.866e+02     -0.321935   -3.1596e-05
780       1.868e+02     -0.333914   -3.1333e-05
781       1.871e+02     -0.345934   -3.1166e-05
782       1.873e+02     -0.357954   -3.0970e-05
783       1.876e+02     -0.369933   -3.0863e-05
784       1.878e+02     -0.381953   -3.0670e-05
785       1.880e+02     -0.393973   -3.0528e-05
786       1.883e+02     -0.405952   -3.0378e-05
787       1.885e+02     -0.417972   -3.0172e-05
788       1.888e+02     -0.429952   -2.9915e-05
789       1.890e+02     -0.441971   -2.9768e-05
790       1.892e+02     -0.453951   -2.9527e-05
791       1.895e+02     -0.465971   -2.9289e-05
792       1.897e+02     -0.477950   -2.9112e-05
793       1.900e+02     -0.489970   -2.8856e-05
794       1.902e+02     -0.501990   -2.8630e-05
795       1.904e+02     -0.513969   -2.8422e-05
796       1.907e+02     -0.525989   -2.8258e-05
797       1.909e+02     -0.538009   -2.8055e-05
798       1.912e+02     -0.549988   -2.7886e-05
799       1.914e+02     -0.562008   -2.7637e-05
800       1.916e+02     -0.573988   -2.7549e-05
801       1.919e+02     -0.586007   -2.7443e-05
802       1.921e+02     -0.597987   -2.7429e-05
803       1.924e+02     -0.610007   -2.7442e-05
804       1.926e+02     -0.621986   -2.7504e-05
805       1.928e+02     -0.634006   -2.7722e-05
806       1.931e+02     -0.646026   -2.8029e-05
807       1.933e+02     -0.658045   -2.8421e-05
808       1.936e+02     -0.670025   -2.8997e-05
809       1.938e+02     -0.679369   -2.3797e-05
810       1.940e+02     -0.680008   -1.6526e-05
811       1.943e+02     -0.680008   -1.4554e-05
812       1.945e+02     -0.680008   -1.3353e-05
813       1.948e+02     -0.680008   -1.2528e-05
814       1.950e+02     -0.680008   -1.1802e-05
815       1.952e+02     -0.680008   -1.1214e-05
816       1.955e+02     -0.680008   -1.0679e-05

